weeks,Season,GID,name,Pos,Team,h/a,Oppt,FD points,FD salary,game.id,date,playerID,pass.att,pass.comp,passyds,pass.tds,pass.ints,pass.twopta,pass.twoptm,rush.att,rushyds,rushtds,rushlng,rushlngtd,rush.twopta,rush.twoptm,recept,recyds,rec.tds,reclng,reclngtd,rec.twopta,rec.twoptm,kick.rets,kickret.avg,kickret.tds,kick.ret.lng,kickret.lngtd,punt.rets,puntret.avg,puntret.tds,puntret.lng,puntret.lngtd,fgm,fga,fgyds,totpts.fg,xpmade,xpmissed,xpa,xpb,xppts.tot,tackles,asst.tackles,sacks,defints,forced.fumbs,totalfumbs,recfumbs,totalrecfumbs,fumbyds,fumbslost,games,position,proj
16.0,2015,1254,A.Smith,QB,KC,h,CLE,17.4,6800.0,2015122704,2015-12-27,00-0023436,22,15,125,2,1,0,0,6,54,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,-1,0,1,QB,16.92
16.0,2015,1414,B.Osweiler,QB,DEN,h,CIN,16.46,6800.0,2015122800,2015-12-28,00-0029682,39,27,299,1,0,0,0,3,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,16.62
16.0,2015,1441,D.Carr,QB,OAK,h,SD,16.16,7400.0,2015122400,2015-12-24,00-0031280,38,23,204,1,1,1,1,4,30,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,17.26
16.0,2015,1381,B.Gabbert,QB,SF,a,DET,15.9,6100.0,2015122705,2015-12-27,00-0027948,33,22,225,2,0,0,0,1,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,1,QB,16.52
16.0,2015,1438,J.Manziel,QB,CLE,a,KC,15.24,6000.0,2015122704,2015-12-27,00-0031409,32,13,136,0,1,0,0,11,108,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,15.44
16.0,2015,1231,P.Rivers,QB,SD,a,OAK,15.08,7600.0,2015122400,2015-12-24,00-0022942,49,31,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,17.74
16.0,2015,1410,R.Tannehill,QB,MIA,h,IND,14.96,6900.0,2015122701,2015-12-27,00-0029701,38,26,329,0,1,1,0,1,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,16.78
16.0,2015,1301,M.Ryan,QB,ATL,h,CAR,14.34,6800.0,2015122707,2015-12-27,00-0026143,30,23,306,1,0,0,0,6,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,-15,1,1,QB,14.74
16.0,2015,1378,C.Newton,QB,CAR,a,ATL,14.28,9300.0,2015122707,2015-12-27,00-0027939,30,17,142,0,0,0,0,7,46,1,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,1,QB,26.28
16.0,2015,1400,T.Taylor,QB,BUF,h,DAL,12.86,7700.0,2015122709,2015-12-27,00-0028118,18,13,179,0,1,0,0,14,67,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,17.86
16.0,2015,1263,J.Cutler,QB,CHI,a,TB,12.34,6900.0,2015122708,2015-12-27,00-0024226,27,20,156,1,0,0,0,2,21,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,17.0
16.0,2015,1131,T.Brady,QB,NE,a,NYJ,12.14,8800.0,2015122702,2015-12-27,00-0019596,31,22,231,1,1,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,17.96
16.0,2015,1467,A.McCarron,QB,CIN,a,DEN,12.1,6000.0,2015122800,2015-12-28,00-0031288,35,22,200,1,0,0,0,4,21,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,-10,1,1,QB,15.28
16.0,2015,1439,T.Bridgewater,QB,MIN,h,NYG,11.92,6600.0,2015122706,2015-12-27,00-0031237,25,15,168,1,0,0,0,2,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,16.36
